lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.689785
# Diagonal elements of inverse mass matrix:
# 0.00813359, 0.00712894, 0.00757927, 0.00668216, 0.00837888, 0.00814285, 0.00633742
-36.3981,0.887546,0.689785,3,7,0,40.2847,0.22238,0.121457,-0.452752,0.17293,-0.164599,0.0873838,0.75719,-0.201637,-0.285129,-0.0350618,1.1055,0.779037,0.54832,-0.107162,-0.695746,-0.0510066,-0.155915,0.908954,0.876468,0.45387,-0.0852239,0.370003,0.0615223,0.0196442,-0.112057,-0.519186,-0.0551936,0.396674,-0.157684,-0.208545,-1.06305,0.656618,-1.1616,-0.320936,-0.767935,0.602221,0.0558359,0.327903,0.262844,-0.0330562,-1.18852,0.834801,1.2133,-0.00732283,-0.196777,-0.368269,0.0396033,0.381187,0.917445,0.00643294,-0.118078,-0.282797,-0.227911,-0.393602,-0.28299,0.475504,0.368086,-0.240697,-0.881378,-0.0606409,-0.0112017,0.528855,-0.327757,-0.0515096,-0.149435,0.2091,-0.437597,0.0833591,-0.741401,0.2561,0.929789,0.27661,0.630009,-0.0934502,0.94393,0.829446,0.303259,0.286084,-0.0578665,-0.237686,-0.396214,-0.101894,0.57523,0.347039,0.969633,-0.0435356,0.363371,-0.175324,-0.0476954,-0.1563,0.660848,0.229054,0.465532,0.199781,0.156451,-0.14736,0.563313,0.0454285,0.4576,-0.106864,0.297667,0.597414,0.741643,-0.553936,-0.298623,0.161185,1.40583
-37.3878,1,0.689785,3,7,0,41.7384,-0.044048,0.357709,-0.282546,-0.126145,0.169506,0.137022,0.970699,-0.633579,0.0662298,-0.869153,0.385474,-0.151476,0.424905,-0.473153,-0.58151,-0.149404,-0.9691,-0.102837,0.360507,-0.368017,-0.251523,0.583208,-0.0741532,-0.371177,0.230904,0.0624837,0.0990867,-0.232045,0.351999,-0.876984,-1.0651,0.248981,-0.627243,0.1407,-1.03169,0.508298,0.606992,0.187543,-0.534179,-0.652939,-0.340114,0.705948,0.0427509,-0.847788,-0.110857,-0.628183,0.078345,-0.477454,0.591188,0.628136,-0.395601,0.207782,0.154281,-0.761279,0.598409,0.496872,0.49314,0.129868,-0.659352,-0.413939,1.01433,-0.335379,-0.412759,0.296968,-0.371838,-0.128329,-0.181958,0.100048,-0.488886,-0.205523,0.24475,-0.253351,-0.573241,-0.423783,0.115398,0.295763,0.0547249,-0.546489,0.436508,-0.271471,-0.606685,0.0988205,0.312835,-0.153842,0.6132,-0.231416,0.0570939,-0.489164,-0.0689549,-0.718409,-0.605001,-0.265231,-0.201823,-0.715845,-0.550505,0.157978,-0.729479,-0.132013,-0.181048,-0.690709,0.549151,0.0382868,0.822913,-1.29036,-0.221599,0.335451,-0.03989
-32.4572,0.997853,0.689785,3,7,0,38.5511,0.190918,0.30212,-0.498938,0.075486,-0.180745,0.122771,0.819686,-0.404109,-0.266048,-0.458073,1.18008,0.688158,0.483387,-0.355134,-0.787509,0.0371752,-0.611122,0.79787,0.991229,0.140436,-0.0611893,0.643793,-0.205993,-0.152338,-0.0544846,-0.0654547,-0.0110258,0.30422,-0.189284,-0.492573,-1.39935,0.78263,-1.25753,-0.23733,-1.12742,0.890748,0.30432,0.319965,0.218923,-0.350228,-1.34835,0.965735,1.16298,-0.526174,-0.16573,-0.509485,-0.0157003,0.294793,0.920775,0.160546,-0.073369,-0.071185,-0.221109,-0.743056,-0.0090633,0.64108,0.472994,-0.203602,-1.20442,-0.283577,0.492138,0.213999,-0.721076,0.0606355,-0.345201,0.20864,-0.403296,-0.11742,-0.781045,0.185246,0.908482,0.0724092,0.225228,-0.296132,0.847695,0.944109,0.183633,-0.107778,0.282412,-0.0772511,-0.582726,-0.221768,0.736022,0.201707,1.01375,-0.09052,0.149327,-0.448203,-0.0820805,-0.358207,0.454666,-0.0232352,0.263887,-0.0516499,-0.0162169,-0.07482,0.243476,0.020306,0.277639,-0.368334,0.184721,0.717897,1.21136,-0.819486,-0.441748,0.335951,1.34793
-36.5311,0.648111,0.689785,3,7,0,38.7158,-0.0129024,0.330942,-0.270729,0.063806,0.132443,-0.0871034,0.948209,-0.237135,-0.490099,-0.521945,0.66254,-0.106991,0.368986,-0.435094,-0.749185,0.136483,-0.768742,0.0291644,0.139828,-0.0974332,-0.207969,0.548953,-0.109599,0.22033,-0.330371,-0.491845,-0.108199,-0.0695704,-0.23765,-0.708457,-0.887326,0.618047,-0.862571,-0.218888,-0.564572,0.601588,0.340391,0.133416,-0.525124,-0.159196,-0.316313,0.645106,0.299351,-1.18787,-0.305837,-0.484845,0.351948,-0.0192764,0.480897,0.5159,0.047383,0.267869,0.0444877,-0.603521,0.282111,0.49908,0.274322,-0.13115,-0.41936,-0.164652,0.0722807,-0.229425,-0.0324855,-0.212719,-0.063611,-0.138773,-0.575879,0.149204,-0.40375,-0.315433,0.566754,-0.185349,-0.367175,-0.544045,0.259325,0.0768061,-0.123251,-0.0212836,0.0741733,-0.153195,-0.505676,0.189889,0.288637,-0.290367,0.512156,-0.410204,0.311493,-0.103924,-0.541331,-0.0858636,-0.394685,-0.0939889,-0.0503009,-0.521518,-0.61537,-0.0476614,-0.76449,-0.167871,0.159557,-0.222335,0.696569,0.239252,0.192841,-1.04832,-0.358104,0.224876,0.084148
-36.0061,0.993083,0.689785,3,7,0,38.7353,0.225508,0.123341,-0.508377,0.0226814,-0.133863,0.245128,0.768057,-0.495562,0.146305,-0.298846,0.95599,0.888623,0.645134,-0.215545,-0.607022,-0.306165,-0.289995,0.953775,1.10885,0.254521,-0.138702,0.376872,0.175989,-0.428462,0.38449,-0.248705,0.0940122,0.326507,0.32255,-0.376605,-1.26969,0.408144,-1.03363,-0.0879631,-1.10381,0.476018,0.206398,0.349685,0.24073,-0.361994,-1.24003,0.983744,1.10981,0.384917,-0.0599996,-0.461557,-0.139036,0.0688316,0.989404,0.117472,-0.427105,-0.333671,-0.17174,-0.492287,-0.0431407,0.431011,0.531509,-0.0353192,-1.1299,-0.239619,0.701273,0.506034,-0.619429,0.341245,-0.367098,0.223301,-0.141082,0.143931,-0.875888,0.380343,0.788988,0.25284,0.578916,0.0838998,0.944971,1.01623,0.530886,0.00401882,0.24193,-0.380559,-0.454409,-0.193908,0.570681,0.467633,1.15442,0.0570369,0.246008,-0.445178,0.348324,-0.650106,0.576659,0.115418,0.417629,0.0668891,0.194836,0.0536194,0.64625,0.0846335,0.287467,-0.510674,0.281968,0.443534,1.18733,-0.826919,-0.267473,0.286117,1.48378
-32.7156,1,0.689785,2,3,0,38.0929,0.0460598,0.189704,-0.423785,0.148563,-0.0987318,0.264278,0.842792,-0.612235,-0.173824,-0.293761,0.86349,0.299366,0.554017,0.026339,-0.809628,-0.307914,-0.422555,0.427882,0.799675,0.354574,-0.269243,0.366813,-0.113845,-0.374891,-0.142835,-0.278588,-0.0440987,0.0734756,0.0506286,-0.385682,-1.25938,0.326259,-1.26536,-0.180227,-1.32513,0.635207,0.262961,0.410305,0.0676956,-0.511546,-1.32242,0.668535,0.873609,-0.264346,-0.260612,-0.745387,-0.217892,-0.123657,1.19779,-0.026057,-0.714124,-0.525551,-0.173844,-0.682105,-0.269059,0.592708,0.503039,-0.253683,-0.972544,-0.301821,0.309374,0.369693,-0.484977,0.0801913,-0.453281,0.0611168,-0.484242,-0.1532,-0.893208,0.0815457,0.540257,0.145248,0.270419,-0.413308,0.63413,0.861603,0.136348,-0.297185,-0.185508,-0.485584,-0.721853,-0.0664734,0.592127,0.345079,0.854932,-0.00727455,0.119561,-0.519963,-0.046998,-0.643161,0.228707,0.111818,0.207303,-0.0866213,0.0674483,-0.312207,0.344062,-0.106629,0.031246,-0.345379,0.131051,0.374592,1.0388,-0.810337,-0.114422,-0.0232711,0.875793
-37.3217,0.676013,0.689785,2,3,0,38.8385,0.136623,0.198228,-0.236161,0.0857288,-0.222543,0.348843,0.835922,-0.473444,0.144996,-0.152051,0.687399,0.18558,0.336738,0.393636,-0.298644,-0.038665,-0.237048,0.236748,0.863529,0.356491,0.0690133,0.494809,-0.340476,-0.419705,-0.0112932,0.769654,0.184425,0.123235,0.123707,0.0377829,-0.785047,0.260011,-0.71906,0.171935,-1.19788,0.871646,0.500563,0.534408,0.556466,-0.578202,-1.16552,0.37389,0.745793,-0.220182,0.0718126,-0.479124,-0.354552,-0.0111076,1.15231,-0.136657,-0.559515,-0.362798,-0.0292996,-0.541353,-0.133569,0.725823,0.58006,-0.0801807,-0.755801,-0.243174,0.705735,0.313042,-0.633133,0.351073,-0.445155,0.294783,-0.0612149,-0.485914,-0.437696,0.269591,0.229174,0.196613,0.135385,-0.343281,0.400713,1.06085,0.0387194,-0.641021,0.0935716,0.0124253,-0.499743,-0.0871439,0.809496,0.510942,0.558933,0.392316,-0.211181,-0.559942,0.228465,-0.505174,0.359205,0.103362,0.121376,0.17153,0.463886,-0.225816,0.592527,0.0891675,-0.181713,-0.120022,-0.41608,0.576427,1.52756,-0.0729317,0.234826,0.0432272,0.684827
-34.6007,0.972064,0.689785,3,7,0,40.5612,0.218962,0.360614,-0.314445,-0.107011,-0.178562,0.116709,0.869729,-0.302129,0.0737271,-0.618284,0.833938,0.511661,0.225373,-0.387135,-0.30624,0.280815,-0.700206,0.517409,0.870966,-0.218869,0.194375,0.782162,-0.350929,-0.213892,0.246222,0.817018,0.195403,0.238499,-0.0316989,-0.404745,-0.993043,0.691998,-0.576391,0.117763,-0.874031,0.938028,0.548567,0.252862,0.344629,-0.444702,-0.851224,0.773654,0.743329,-0.646909,0.141531,-0.224561,-0.0155674,0.263006,0.520828,0.320598,0.229349,0.360206,-0.0323458,-0.661855,0.439939,0.612635,0.469093,0.0756996,-0.984085,-0.305863,1.07985,-0.135042,-0.871547,0.341898,-0.3169,0.300854,0.0608301,-0.249351,-0.300183,0.228937,0.574051,-0.0745347,-0.192539,-0.181785,0.485255,0.838522,0.107614,-0.423972,0.791136,0.384103,-0.340568,-0.24994,0.7317,0.0934374,0.698059,0.0809346,-0.141069,-0.476702,0.139929,-0.294583,0.260747,-0.227933,0.0367104,-0.111775,0.0130646,0.213402,0.0140888,0.156121,0.0567372,-0.399477,-0.07725,0.715801,1.45017,-0.482255,-0.314429,0.555224,0.929228
-34.2857,0.848094,0.689785,3,7,0,40.6413,-0.0329107,0.138918,-0.431205,0.172772,0.0825518,0.163386,0.853293,-0.582842,-0.305713,-0.282614,0.737914,0.159616,0.678055,-0.113482,-0.970024,-0.451859,-0.428367,0.327179,0.500869,0.344224,-0.475636,0.210284,0.163533,-0.225864,-0.194571,-1.0065,-0.150636,-0.0381235,0.122158,-0.590077,-1.21742,0.242072,-1.30488,-0.304168,-1.10265,0.321652,0.130236,0.307071,-0.398966,-0.344409,-0.962437,0.715064,0.651755,-0.251811,-0.428184,-0.805554,-0.00957549,-0.290034,1.08373,0.154629,-0.77881,-0.525577,-0.11965,-0.582498,-0.240609,0.43307,0.412275,-0.257242,-0.725497,-0.227575,-0.0252665,0.354444,-0.0820311,-0.0836632,-0.309805,-0.14684,-0.674564,0.207648,-0.966698,-0.113631,0.580391,0.110099,0.268974,-0.402896,0.597521,0.477273,0.185424,0.00364361,-0.4074,-0.801056,-0.722846,0.127202,0.296111,0.177891,0.868502,-0.260597,0.407807,-0.316872,-0.22951,-0.61524,-0.0573259,0.167524,0.217531,-0.300463,-0.25518,-0.295155,0.00495234,-0.225892,0.147912,-0.378602,0.637768,0.0652314,0.397413,-1.19545,-0.190342,-0.0928509,0.589632
-38.7319,0.692982,0.689785,3,7,0,42.0472,0.155297,0.383747,-0.38605,0.133412,-0.347854,0.182364,0.960412,-0.394967,-0.388411,-0.409657,1.19259,0.421455,0.209745,-0.0631653,-0.677992,0.272324,-0.640161,0.525419,0.990868,0.190316,0.115549,0.771232,-0.701346,-0.161962,-0.399021,0.681385,-0.00839653,0.267885,-0.535001,-0.226464,-1.28222,0.838658,-1.25163,-0.188952,-1.30694,1.28296,0.42734,0.410432,0.599135,-0.51627,-1.63746,0.628428,1.17507,-1.00739,-0.110316,-0.527347,-0.231538,0.422596,1.01531,-0.132301,-0.0387415,-0.111841,-0.276917,-0.890844,-0.182874,0.853793,0.464876,-0.346343,-1.23898,-0.347391,0.458271,0.0916234,-0.982211,-0.00782791,-0.470808,0.317453,-0.415951,-0.686781,-0.596871,0.171454,0.681353,0.0185958,-0.00225579,-0.608897,0.622274,1.12835,-0.174542,-0.542003,0.236081,0.278624,-0.66541,-0.336852,1.00148,0.231099,0.688601,0.112078,-0.236655,-0.616445,-0.20509,-0.230688,0.526347,-0.0922819,0.0992983,0.100823,0.219907,-0.317803,0.346451,0.0300023,0.0180146,-0.135688,-0.463096,0.995241,1.61867,-0.27884,-0.277195,0.207276,1.17029
-38.2843,0.882813,0.689785,3,7,0,46.6332,-0.00653829,0.304279,-0.374997,0.107196,-0.140986,-0.0319054,1.05547,-0.308839,-0.646834,-0.512281,0.897483,0.308802,0.150134,-0.526119,-0.860116,0.100521,-0.728145,0.429214,0.480372,-0.0677514,-0.15635,0.456156,-0.435622,0.0144085,-0.469186,-0.295831,-0.24444,0.10906,-0.622264,-0.577214,-1.22084,0.705465,-1.22269,-0.470619,-0.857025,0.699149,0.0678154,0.04823,-0.0462591,-0.270703,-1.13445,0.600045,0.786504,-1.02201,-0.36126,-0.502915,0.00308406,0.27294,0.447296,0.0286915,0.0937546,-0.0182067,-0.342528,-0.77108,-0.152329,0.409518,0.130794,-0.406339,-1.0172,-0.316955,-0.0583181,-0.113901,-0.620928,-0.334321,-0.302735,-0.0121027,-0.646124,-0.274373,-0.666862,-0.129047,0.688578,-0.170207,-0.102227,-0.536838,0.487942,0.440026,-0.175527,-0.11502,0.0417783,-0.0514392,-0.601143,-0.28918,0.444053,-0.174973,0.554129,-0.35451,0.0191866,-0.372072,-0.505992,-0.1382,0.155626,-0.197709,0.0196201,-0.231691,-0.319981,-0.259785,-0.211502,-0.166521,0.163221,-0.282911,0.0659098,0.535788,0.581877,-0.772595,-0.618651,0.140528,0.82751
-33.3357,0.95561,0.689785,3,7,0,38.6609,0.129453,0.175976,-0.397053,0.0575435,0.0907948,0.147605,0.716812,-0.427898,0.00147634,-0.307835,0.762986,0.336557,0.726675,-0.14018,-0.662354,-0.234095,-0.402842,0.451013,0.645123,0.240894,-0.245413,0.424745,0.2802,-0.151634,0.171325,-0.551744,0.0746604,0.094948,0.361661,-0.518802,-1.01738,0.375835,-0.904473,-0.0330838,-0.875044,0.445124,0.35821,0.371198,-0.250922,-0.259873,-0.631575,0.881643,0.649118,-0.122725,-0.159059,-0.541058,0.148809,-0.159811,0.986694,0.423991,-0.460497,-0.148924,0.0753366,-0.444637,0.161071,0.517168,0.546321,0.0255016,-0.604702,-0.134885,0.467172,0.313762,-0.0853563,0.204065,-0.176966,0.0253746,-0.31591,0.357149,-0.681937,0.0612581,0.650516,0.157021,0.232875,-0.154508,0.644943,0.575709,0.358387,0.0467982,0.0544438,-0.483471,-0.482312,0.200586,0.408991,0.236448,0.961864,-0.104408,0.446499,-0.216367,0.0386447,-0.502631,0.00972887,0.167618,0.270024,-0.238202,-0.167681,0.0415242,0.0106651,-0.0255701,0.235918,-0.366474,0.738976,0.197124,0.660322,-1.05525,-0.107976,0.217872,0.674727
-33.3977,0.931401,0.689785,3,7,0,36.6555,0.294319,0.224008,-0.458298,-0.0280891,-0.10318,0.144542,0.786732,-0.319789,0.127606,-0.383409,1.01359,0.833435,0.602782,-0.317609,-0.489262,-0.00296144,-0.424344,0.889448,1.03838,0.113242,0.0209999,0.614096,0.120921,-0.192632,0.397213,0.0216498,0.176683,0.364988,0.247185,-0.414328,-1.13015,0.648031,-0.826448,0.0124294,-0.86892,0.684806,0.387322,0.348449,0.217791,-0.25245,-0.926169,1.05911,1.03134,0.00299405,0.0440209,-0.299186,0.0839997,0.223335,0.830774,0.367313,-0.0347001,0.0745329,-0.0336467,-0.480688,0.269356,0.548592,0.561325,0.0840949,-0.975575,-0.171629,0.850668,0.305921,-0.555096,0.359704,-0.218657,0.281,-0.0535496,0.190651,-0.606305,0.344877,0.866118,0.177497,0.345366,0.0623974,0.875944,0.924328,0.466311,0.0336542,0.527297,-0.0622107,-0.334679,-0.0987665,0.646571,0.322395,1.10361,0.0393269,0.276362,-0.316311,0.269851,-0.399518,0.465752,0.0548561,0.358909,-0.00305563,0.0719826,0.227259,0.342889,0.16304,0.350452,-0.418214,0.405542,0.583061,1.20154,-0.777569,-0.292254,0.500604,1.33617
-30.5486,0.98483,0.689785,3,7,0,35.1603,0.213471,0.284666,-0.439455,0.0395262,-0.0488472,0.141388,0.824711,-0.386936,-0.056884,-0.415446,1.02537,0.519837,0.630101,-0.225031,-0.651829,0.00815344,-0.54842,0.623101,0.884159,0.169354,-0.0671924,0.667758,0.01823,-0.120468,0.128805,-0.0811192,0.114114,0.231382,0.136621,-0.490406,-1.1809,0.664764,-0.9966,-0.0326942,-0.999189,0.808056,0.467649,0.406402,0.0460612,-0.316949,-0.927461,0.985715,0.922268,-0.411218,-0.077102,-0.478716,0.117158,0.109868,0.997234,0.392117,-0.176551,0.0244762,0.00581425,-0.603994,0.218802,0.685099,0.593054,-0.00782316,-0.883423,-0.193796,0.670246,0.230655,-0.426421,0.22627,-0.237094,0.18332,-0.269951,0.115854,-0.63712,0.163652,0.80603,0.121391,0.16498,-0.218139,0.750856,0.834758,0.284447,-0.083346,0.322723,-0.146611,-0.499129,0.0314742,0.674122,0.239357,1.0226,-0.0319522,0.289583,-0.328065,0.0314737,-0.39592,0.228237,0.0692462,0.263913,-0.140278,-0.0646307,0.0665831,0.0961979,0.0594049,0.257888,-0.346995,0.472466,0.549557,1.10991,-0.895146,-0.22452,0.380763,1.00855
-31.7779,0.825158,0.689785,3,7,0,33.9208,0.0217482,0.230996,-0.280196,-0.0368846,-0.0822051,0.0715165,0.861845,-0.36716,-0.142637,-0.531583,0.535719,0.282571,0.155329,-0.427612,-0.48533,-0.0259561,-0.601645,0.317412,0.492122,-0.195548,-0.090387,0.377272,-0.245885,-0.245681,0.0187762,0.0897791,-0.037612,0.0473506,-0.118573,-0.487782,-0.933968,0.371442,-0.697366,-0.130299,-0.770695,0.461727,0.197631,0.0624678,-0.0109865,-0.387405,-0.763777,0.520302,0.47069,-0.505762,-0.117288,-0.363597,-0.082892,0.0244449,0.339027,0.132892,-0.0583654,0.0362378,-0.165507,-0.588032,0.117545,0.291147,0.216326,-0.111581,-0.83415,-0.319451,0.48841,-0.123182,-0.622664,0.0536036,-0.325569,0.0327895,-0.207564,-0.15922,-0.477885,0.00641728,0.389752,-0.13666,-0.143253,-0.249383,0.325055,0.438428,0.0191293,-0.277272,0.299729,-0.0403584,-0.4191,-0.244396,0.341524,-0.0479353,0.49168,-0.151947,-0.0740703,-0.41509,-0.0790725,-0.368383,0.0530394,-0.217547,-0.0252631,-0.237203,-0.185289,-0.00803719,-0.117035,-0.0581925,0.00578556,-0.430471,0.0264639,0.316685,0.745067,-0.659955,-0.388876,0.227599,0.606275
-31.3308,0.970065,0.689785,3,7,0,33.3834,0.0609181,0.275944,-0.379583,0.116845,-0.0431151,0.100479,0.898622,-0.411483,-0.343074,-0.393628,0.889789,0.218204,0.464505,-0.195662,-0.788657,-0.0337357,-0.587761,0.351799,0.599993,0.168377,-0.18466,0.517609,-0.164762,-0.0746817,-0.242537,-0.280672,-0.0632826,0.0797455,-0.152179,-0.503014,-1.14509,0.567054,-1.13586,-0.21388,-1.00424,0.730161,0.312849,0.306808,-0.0897751,-0.33637,-0.980486,0.713368,0.750075,-0.721899,-0.259693,-0.598855,0.0417487,0.0376644,0.90083,0.200773,-0.274596,-0.130479,-0.103702,-0.674243,-0.0283248,0.603597,0.417426,-0.215473,-0.810561,-0.237077,0.226476,0.11863,-0.364124,-0.0538975,-0.278394,0.0319978,-0.522494,-0.0662009,-0.673772,-0.0457233,0.641411,0.0134525,0.0213151,-0.469069,0.543679,0.607252,0.0218786,-0.160729,-0.00490541,-0.243144,-0.618509,0.00260807,0.544715,0.0832332,0.751696,-0.163011,0.191529,-0.343636,-0.266886,-0.337834,0.062874,0.0179699,0.126299,-0.21975,-0.186928,-0.187712,-0.0808897,-0.0988106,0.134687,-0.26284,0.326853,0.438852,0.782221,-0.859262,-0.261973,0.138619,0.685509
-34.885,0.850116,0.689785,2,3,0,36.0001,0.166367,0.320972,-0.425322,0.141205,0.13061,0.0951592,0.721578,-0.374795,-0.23913,-0.336455,1.06132,0.147183,0.863552,-0.0639778,-0.852418,0.00400856,-0.587939,0.333502,0.631654,0.35824,-0.21277,0.729562,0.178558,0.131375,-0.116938,-0.556944,0.080897,0.0946309,0.182679,-0.599738,-1.12662,0.708189,-1.14056,-0.050368,-0.959268,0.86244,0.593902,0.535602,-0.344912,-0.212687,-0.6293,1.02681,0.75926,-0.767517,-0.226445,-0.65652,0.367396,-0.0585001,1.2804,0.624949,-0.346506,0.0249508,0.19366,-0.593454,0.26067,0.865258,0.697905,-0.0182112,-0.522309,-0.0780315,0.362094,0.258842,0.0826677,0.0842543,-0.0855782,0.038114,-0.547531,0.348405,-0.64046,-0.0675423,0.846703,0.14904,0.0656495,-0.452906,0.683822,0.616216,0.207942,0.0427661,0.0159323,-0.375444,-0.614505,0.420452,0.635142,0.166529,1.04987,-0.155504,0.586141,-0.131669,-0.247832,-0.310184,-0.134435,0.238697,0.263782,-0.332321,-0.307133,-0.0288609,-0.27926,-0.0405009,0.305049,-0.186534,0.965323,0.407725,0.732987,-1.18155,-0.059338,0.276545,0.535312
-32.4209,1,0.689785,2,3,0,35.962,0.0832614,0.299578,-0.366126,-0.0335252,-0.0713784,0.0290554,0.933182,-0.347283,-0.22225,-0.616532,0.773163,0.420353,0.271152,-0.566917,-0.617543,0.0612365,-0.729917,0.480714,0.61039,-0.202371,-0.0800675,0.539535,-0.211196,-0.13857,0.0224973,-0.0208662,-0.0310211,0.126287,-0.161619,-0.620485,-1.12912,0.602497,-0.864614,-0.175813,-0.813098,0.619313,0.267815,0.097642,-0.0590928,-0.339398,-0.826898,0.762448,0.65353,-0.673327,-0.140849,-0.386162,0.0538417,0.134288,0.421536,0.290374,0.0838333,0.170849,-0.152179,-0.671173,0.225148,0.403983,0.291157,-0.103211,-0.952168,-0.311464,0.542419,-0.123936,-0.634296,0.0364942,-0.284665,0.0622761,-0.283682,-0.0541366,-0.54656,0.0125672,0.634109,-0.134948,-0.12977,-0.267606,0.493344,0.509991,0.074604,-0.164554,0.412441,-0.00776292,-0.45854,-0.213848,0.439585,-0.0813362,0.694254,-0.227396,0.0560817,-0.383175,-0.143163,-0.316069,0.0867674,-0.212504,0.0397797,-0.286348,-0.282915,0.0600713,-0.208329,-0.0368887,0.146748,-0.462325,0.236127,0.446271,0.82045,-0.86574,-0.508452,0.365568,0.812447
-31.2809,0.911698,0.689785,3,7,0,35.5694,0.112104,0.169735,-0.341257,0.0587385,0.0211776,0.180309,0.75902,-0.424147,0.0215487,-0.270722,0.690254,0.277302,0.592379,-0.0366753,-0.559474,-0.193075,-0.356897,0.371475,0.641798,0.236862,-0.178108,0.401804,0.126378,-0.211193,0.116032,-0.259987,0.0816832,0.0842096,0.282164,-0.386835,-0.922401,0.317526,-0.823435,-0.000242962,-0.90101,0.492539,0.353959,0.37004,-0.0821287,-0.3218,-0.715237,0.715579,0.619332,-0.142811,-0.113061,-0.507084,0.0248077,-0.131787,0.94877,0.27312,-0.464712,-0.194994,0.0373994,-0.449456,0.0810511,0.51591,0.509212,-0.00800824,-0.613619,-0.161385,0.480316,0.283486,-0.206199,0.212403,-0.233627,0.0677708,-0.254475,0.153194,-0.604004,0.0901194,0.514669,0.144133,0.188547,-0.192782,0.546374,0.630018,0.26245,-0.10788,0.0504011,-0.36528,-0.468075,0.116587,0.454337,0.267369,0.812464,-0.00819728,0.273687,-0.286329,0.0663366,-0.486901,0.0702585,0.131994,0.212487,-0.151948,-0.0399387,-0.0251199,0.1188,-0.0115592,0.125352,-0.308622,0.447504,0.250854,0.788466,-0.8048,-0.0445446,0.159222,0.62841
-30.8759,0.82914,0.689785,3,7,0,34.02,0.11784,0.370741,-0.435415,-0.000206025,-0.0150334,0.0367895,0.808566,-0.400298,-0.272924,-0.669359,0.972628,0.386833,0.470065,-0.550336,-0.779806,0.0852029,-0.847023,0.491095,0.689199,-0.115952,-0.122429,0.706513,-0.147565,-0.0625321,-0.0151384,-0.154596,-0.00171564,0.127299,-0.102859,-0.743,-1.30463,0.751827,-1.06002,-0.161624,-0.962616,0.8034,0.423748,0.224528,-0.178425,-0.356002,-0.856947,0.966568,0.756555,-0.879969,-0.184134,-0.515212,0.178659,0.103747,0.695968,0.470067,0.0199406,0.212727,-0.0643102,-0.769067,0.318552,0.605201,0.449229,-0.0836422,-0.969923,-0.29865,0.599808,-0.0823368,-0.530898,0.0513595,-0.262898,0.0581623,-0.401316,0.0568307,-0.633589,-0.029106,0.79629,-0.102514,-0.149143,-0.377169,0.602573,0.590436,0.106877,-0.139452,0.403256,-0.0829395,-0.57175,-0.0606608,0.5609,-0.0622668,0.891899,-0.263003,0.213412,-0.365583,-0.218405,-0.345914,-0.0029557,-0.142038,0.0866408,-0.378747,-0.376163,0.0657952,-0.333387,-0.0452082,0.212633,-0.464821,0.502964,0.508697,0.914115,-1.11611,-0.480132,0.424455,0.821786
-31.2253,0.804169,0.689785,2,3,0,33.811,0.182211,0.298737,-0.337493,-0.0514752,0.0644057,0.101638,0.828423,-0.344242,0.0890574,-0.513026,0.752849,0.300286,0.577962,-0.287676,-0.470802,0.0526056,-0.618317,0.368067,0.656705,-0.0306262,-0.0448708,0.678662,0.0919966,-0.0967878,0.281252,0.0470291,0.189855,0.110468,0.309206,-0.562399,-0.936691,0.548518,-0.633802,0.132053,-0.781157,0.683548,0.576383,0.3408,-0.155895,-0.314191,-0.441021,0.906169,0.539471,-0.491092,0.0102709,-0.381921,0.226112,-0.0447859,0.764622,0.603117,-0.0963478,0.258138,0.169609,-0.520183,0.509711,0.615444,0.57684,0.164223,-0.611372,-0.174281,0.86795,0.0249307,-0.280205,0.325142,-0.156914,0.117543,-0.107082,0.238276,-0.409114,0.0733293,0.615563,0.0216102,-0.0971107,-0.17108,0.508911,0.580293,0.267505,-0.14163,0.485704,-0.0781636,-0.386458,0.151676,0.526658,0.101257,0.860475,-0.0576361,0.282076,-0.250964,0.0684487,-0.383727,-0.0792263,-0.0087272,0.12978,-0.313669,-0.226127,0.236839,-0.237216,0.0679214,0.16835,-0.392851,0.616541,0.366077,0.935354,-0.941093,-0.154992,0.462054,0.564213
