lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.68977
# Diagonal elements of inverse mass matrix:
# 0.00812028, 0.00813517, 0.00624313, 0.00747482, 0.00760684, 0.0080585, 0.00519114
-31.0777,1,0.68977,2,3,0,36.3731,0.171808,0.2858,-0.35063,0.116254,-0.118456,0.104803,0.821726,-0.271732,-0.257169,-0.272999,0.998937,0.340597,0.449341,-0.0598215,-0.613796,0.153875,-0.467964,0.4588,0.735306,0.253053,0.00116507,0.639518,-0.205936,0.0207693,-0.192569,0.0707764,0.0408043,0.215806,-0.170279,-0.30206,-0.99677,0.700743,-0.992462,-0.109678,-0.898933,0.916396,0.40625,0.39777,0.182316,-0.252528,-0.977508,0.726407,0.895873,-0.67637,-0.115656,-0.438662,0.071032,0.239624,0.943904,0.192899,-0.0807276,-0.0131013,-0.0506325,-0.586963,0.0232826,0.715803,0.481869,-0.148432,-0.759903,-0.15045,0.33596,0.18735,-0.395028,0.0365667,-0.205733,0.192933,-0.376169,-0.130879,-0.503934,0.0973127,0.702729,0.101426,0.0993642,-0.386855,0.612564,0.775431,0.0500343,-0.14418,0.144332,0.0114692,-0.489884,0.00924987,0.712187,0.194959,0.762384,0.00313333,0.162738,-0.285341,-0.158899,-0.171024,0.267474,0.079403,0.200032,-0.0294119,0.014538,-0.119719,0.112413,0.0313896,0.193581,-0.105594,0.194576,0.647882,1.01094,-0.548303,-0.161799,0.23752,0.844678
-30.1445,1,0.68977,3,7,0,31.4168,0.0720757,0.225039,-0.393816,0.0790214,-0.0419958,0.159138,0.794209,-0.480486,-0.169681,-0.390218,0.813334,0.315739,0.504856,-0.182993,-0.72361,-0.164506,-0.516506,0.424417,0.684321,0.164529,-0.206608,0.439306,-0.0622065,-0.229243,-0.0496087,-0.26941,-0.0179948,0.086625,0.038701,-0.486909,-1.15196,0.43089,-1.06378,-0.149356,-1.05567,0.599437,0.292033,0.309034,-0.0568442,-0.393306,-0.996946,0.735077,0.742716,-0.400147,-0.20868,-0.59283,-0.0384428,-0.0516851,0.916,0.178625,-0.406101,-0.219101,-0.10333,-0.625928,-0.0209949,0.528995,0.446171,-0.150475,-0.859003,-0.260052,0.388919,0.196988,-0.416591,0.0776948,-0.328836,0.0469509,-0.402068,-0.0099557,-0.727443,0.0390751,0.59106,0.0579759,0.122643,-0.331883,0.579746,0.672102,0.148765,-0.177606,0.035814,-0.334152,-0.590684,-0.0342948,0.504486,0.178139,0.815137,-0.103158,0.179867,-0.397164,-0.0833462,-0.491448,0.116004,0.0292068,0.163195,-0.189583,-0.105825,-0.128645,0.0723943,-0.0726445,0.111556,-0.36665,0.310738,0.357028,0.863481,-0.879675,-0.226166,0.142961,0.775579
-31.1304,0.749732,0.68977,2,3,0,33.8889,0.0550571,0.208346,-0.336893,-0.025707,0.03075,0.205558,0.783479,-0.552649,0.106802,-0.49406,0.557488,0.222661,0.500864,-0.205275,-0.542124,-0.251502,-0.542862,0.281574,0.626713,0.0045767,-0.206834,0.407688,0.0403521,-0.393706,0.235411,-0.0806729,0.0890942,-0.00884388,0.342522,-0.535659,-1.02316,0.222618,-0.757932,0.0490773,-1.02387,0.441061,0.392008,0.283744,-0.152346,-0.501651,-0.713036,0.698122,0.462973,-0.215033,-0.0919528,-0.550344,-0.0641476,-0.266582,0.805023,0.305794,-0.502939,-0.138828,0.0164907,-0.568824,0.205915,0.448874,0.488316,0.0319731,-0.750091,-0.297485,0.747299,0.101528,-0.414987,0.293818,-0.356289,0.0207872,-0.169415,0.0793601,-0.623825,0.0511621,0.388113,0.0146778,-0.0128109,-0.209918,0.424319,0.591973,0.232796,-0.312131,0.211339,-0.355192,-0.519849,0.00613121,0.400928,0.174231,0.759514,-0.0478958,0.122773,-0.440488,0.11858,-0.665422,-0.0717112,-0.0354035,0.0773717,-0.301246,-0.138038,0.0363429,-0.031272,-0.0447171,-0.0148044,-0.516724,0.353472,0.171398,0.908391,-0.938423,-0.130891,0.207862,0.528309
-32.6004,0.867302,0.68977,3,7,0,33.4449,0.283202,0.336477,-0.373278,0.0854702,-0.0558006,0.0977789,0.881757,-0.209194,-0.119464,-0.283318,1.12911,0.399178,0.637972,-0.0342764,-0.55345,0.268695,-0.492817,0.522993,0.838558,0.289252,0.0818627,0.842499,-0.0481119,0.134356,-0.0176443,0.149526,0.18287,0.284224,0.0305898,-0.333632,-0.968072,0.851687,-0.892241,0.048496,-0.837502,1.06812,0.62365,0.525725,0.149313,-0.185149,-0.765212,0.950158,0.944198,-0.697884,-0.00601759,-0.379155,0.264211,0.271607,1.09016,0.472852,0.0244556,0.202382,0.133731,-0.538932,0.295893,0.885856,0.662222,0.0268415,-0.646998,-0.0640529,0.596052,0.224177,-0.252236,0.197467,-0.0907868,0.271179,-0.269088,0.074989,-0.404238,0.157741,0.848313,0.169787,0.0972973,-0.309235,0.713932,0.852751,0.184703,-0.0582944,0.346307,0.0933263,-0.421207,0.193701,0.828002,0.250039,0.949111,0.0606591,0.333905,-0.180683,-0.0640109,-0.119646,0.228666,0.160718,0.278606,-0.0549795,-0.00494373,0.0669241,0.0320929,0.13188,0.303614,-0.0788092,0.486824,0.725612,1.14544,-0.648828,-0.0703433,0.428043,0.86356
-31.1277,0.850458,0.68977,2,3,0,36.1573,0.128773,0.401299,-0.429778,0.0454155,-0.0557124,0.0978404,0.811057,-0.445166,-0.281628,-0.619318,1.05567,0.300635,0.49865,-0.359613,-0.795075,0.121079,-0.835219,0.42147,0.766829,0.00848172,-0.0888648,0.787135,-0.251883,-0.0814445,-0.116881,0.0410285,0.0296276,0.123692,-0.128086,-0.650301,-1.32756,0.779197,-1.14505,-0.115211,-1.13084,0.993024,0.52912,0.349648,-0.0552343,-0.435419,-1.01292,0.927813,0.83363,-0.996999,-0.171127,-0.592937,0.115306,0.104191,0.929534,0.40466,-0.0932961,0.129964,-0.0417879,-0.832372,0.248891,0.769552,0.544425,-0.117816,-0.985084,-0.305531,0.624019,-0.0249584,-0.563048,0.0755836,-0.313526,0.110096,-0.434077,-0.0877112,-0.636695,-0.0114068,0.767678,-0.0556361,-0.155651,-0.50076,0.599158,0.747277,0.0388903,-0.284656,0.335667,-0.0453374,-0.651095,-0.023012,0.717651,0.0346117,0.892173,-0.155835,0.154236,-0.429121,-0.228558,-0.36477,0.0299579,-0.0880992,0.0859685,-0.316295,-0.258559,-0.0344416,-0.236052,-0.0345716,0.142181,-0.377538,0.371569,0.615512,1.13952,-1.00089,-0.347899,0.369816,0.800742
-31.712,0.817586,0.68977,3,7,0,34.3049,0.0688195,0.100924,-0.311985,0.034271,-0.0406918,0.121199,0.857453,-0.346686,-0.0440984,-0.251343,0.556591,0.400886,0.377423,-0.195762,-0.492991,-0.214983,-0.28394,0.461868,0.553328,0.112082,-0.170442,0.212375,0.0641649,-0.235363,0.099947,-0.31917,-0.0176719,0.112854,0.109137,-0.342001,-0.842873,0.242754,-0.738332,-0.132387,-0.713163,0.271184,0.101384,0.170885,-0.0155776,-0.247823,-0.744443,0.569738,0.588085,0.0207711,-0.13733,-0.377003,-0.0630704,-0.0302376,0.583111,0.0879513,-0.306585,-0.219753,-0.125361,-0.378239,-0.0533495,0.253734,0.281274,-0.089434,-0.681456,-0.183408,0.294165,0.223,-0.33318,0.0955368,-0.241008,0.0416276,-0.225563,0.0794986,-0.588139,0.10512,0.458268,0.0805447,0.24023,-0.079434,0.504117,0.497034,0.230261,-0.0204364,0.0444856,-0.315405,-0.366627,-0.0952525,0.286478,0.176079,0.653174,-0.0777831,0.160986,-0.281,0.0560767,-0.409649,0.198847,0.0302618,0.185464,-0.0820066,-0.0297595,-0.0401016,0.200597,-0.0331792,0.139993,-0.336802,0.2403,0.201084,0.572604,-0.652144,-0.220122,0.114399,0.743635
-36.1656,0.628836,0.68977,3,7,0,39.7479,0.277539,0.444795,-0.351849,0.143146,0.0280198,-0.065073,0.862396,-0.0292408,-0.448725,-0.312976,1.27456,0.187444,0.652646,-0.131237,-0.697425,0.538648,-0.663897,0.369973,0.600977,0.269903,0.0969258,1.02902,-0.104165,0.536679,-0.33262,-0.063106,0.114347,0.259157,-0.251396,-0.460256,-0.921819,1.15741,-0.980861,-0.0557546,-0.613129,1.27325,0.704107,0.515877,-0.0912043,0.0118004,-0.50269,1.01011,0.883884,-1.35378,-0.111676,-0.36869,0.575373,0.412482,1.0301,0.700093,0.342171,0.497118,0.222439,-0.583108,0.425278,1.03,0.63156,-0.0246766,-0.427184,0.0345188,0.286415,0.0473745,0.0255836,-0.0525541,0.105362,0.201217,-0.512014,0.165997,-0.265221,-0.0548495,1.01408,0.0780645,-0.130359,-0.536346,0.656257,0.605915,-0.000611477,0.1079,0.306625,0.224582,-0.435529,0.389588,0.841297,0.00406336,0.887602,-0.130717,0.508702,0.034881,-0.450265,0.222705,0.00231205,0.165779,0.225952,-0.209372,-0.299109,0.0502767,-0.445065,0.0823808,0.430418,0.111967,0.799269,0.812556,0.814709,-0.778954,-0.152898,0.490616,0.589787
-34.5719,0.933536,0.68977,3,7,0,40.2057,0.230261,0.158652,-0.310759,0.101232,-0.048561,0.29318,0.878373,-0.386764,0.218837,-0.0484996,0.806264,0.305038,0.704306,0.370536,-0.38186,-0.106677,-0.137067,0.398835,0.861548,0.513535,-0.0204153,0.52411,0.128968,-0.216636,0.176977,0.159244,0.248838,0.187724,0.436083,-0.0824875,-0.766544,0.340799,-0.727432,0.205174,-0.991863,0.739996,0.551163,0.624847,0.251485,-0.335261,-0.805269,0.700966,0.790386,0.0337829,0.0520248,-0.462221,-0.0294182,-0.0613457,1.31974,0.218564,-0.571833,-0.270047,0.160024,-0.358019,0.0553621,0.758823,0.717557,0.0787831,-0.511448,-0.063962,0.6594,0.511816,-0.168626,0.410974,-0.216251,0.256544,-0.0992925,0.0574112,-0.488083,0.275529,0.49759,0.341156,0.353038,-0.157944,0.6264,0.957354,0.325232,-0.210943,0.0622829,-0.23206,-0.41582,0.231453,0.721786,0.561316,0.8799,0.299518,0.253878,-0.283397,0.271356,-0.459475,0.275092,0.317072,0.328293,0.0972914,0.311878,-0.0388035,0.485088,0.127544,0.103034,-0.105033,0.286384,0.441486,1.20233,-0.446768,0.282381,0.160363,0.723499
-35.7199,0.787951,0.68977,3,7,0,39.884,-0.0230938,0.374504,-0.456279,-0.0497683,-0.00935391,-0.0485519,0.776711,-0.47443,-0.468866,-0.909396,0.822503,0.382149,0.253307,-0.956914,-0.930259,-0.0170896,-1.06603,0.469633,0.505625,-0.42921,-0.260596,0.543084,-0.268182,-0.152677,-0.0974411,-0.41733,-0.190668,0.0227798,-0.329376,-1.00015,-1.48438,0.681643,-1.16365,-0.387162,-0.945127,0.557075,0.177532,-0.0649013,-0.394224,-0.416526,-0.918718,0.893357,0.606813,-1.03124,-0.341034,-0.56041,0.107823,0.0513863,0.273394,0.387459,0.108319,0.219879,-0.26784,-0.902124,0.257126,0.321473,0.192877,-0.221301,-1.18342,-0.454443,0.439769,-0.333299,-0.734707,-0.151184,-0.362959,-0.11129,-0.529705,-0.00165427,-0.767574,-0.185513,0.742759,-0.324918,-0.321112,-0.425272,0.48938,0.321152,-0.00572032,-0.145765,0.396757,-0.169849,-0.642091,-0.301547,0.309686,-0.342564,0.754143,-0.534194,0.0936194,-0.46403,-0.396059,-0.415497,-0.131068,-0.385026,-0.0667427,-0.577855,-0.65081,0.025992,-0.5959,-0.190318,0.161788,-0.694988,0.435883,0.351538,0.609977,-1.35856,-0.833994,0.382889,0.791335
-34.7496,0.996038,0.68977,3,7,0,38.0844,0.323928,0.234837,-0.469921,0.110413,-0.100332,0.2262,0.885387,-0.353694,0.056683,-0.164852,1.20408,0.666857,0.809476,0.0919486,-0.602333,-0.00156258,-0.2958,0.790261,1.11233,0.492475,5.15349e-06,0.702396,0.131112,-0.10225,0.17092,-0.0294464,0.208082,0.366009,0.268997,-0.254346,-1.13277,0.698825,-1.05326,0.0456329,-1.07265,0.934143,0.532396,0.616688,0.287997,-0.255439,-1.08661,1.0568,1.18966,-0.10365,-0.00388018,-0.469919,0.0946811,0.194812,1.36516,0.322889,-0.313251,-0.138762,0.0594194,-0.494014,0.0956613,0.844705,0.754798,0.0195165,-0.843454,-0.0825175,0.670362,0.545789,-0.329528,0.338104,-0.199715,0.323999,-0.224581,0.144473,-0.665356,0.339932,0.910621,0.34624,0.476424,-0.133979,0.953881,1.12112,0.421254,-0.00496603,0.225409,-0.172127,-0.468768,0.131318,0.860747,0.525788,1.19532,0.174812,0.392323,-0.281103,0.192642,-0.380292,0.49096,0.292166,0.458564,0.105134,0.228452,0.0279725,0.501583,0.159244,0.34682,-0.182684,0.460112,0.686203,1.34068,-0.693399,-0.00474177,0.350567,1.26379
-33.8693,0.878908,0.68977,3,7,0,39.6527,-0.0712838,0.296521,-0.329902,-0.0117605,0.0524234,-0.000557048,0.788463,-0.450205,-0.366015,-0.702309,0.562795,0.0794757,0.25491,-0.622877,-0.771391,-0.0873697,-0.848765,0.166466,0.298062,-0.2774,-0.279367,0.406565,-0.192873,-0.148948,-0.144111,-0.3885,-0.149326,-0.0927408,-0.177989,-0.802114,-1.13449,0.428553,-0.933528,-0.261797,-0.830254,0.427081,0.204875,0.00929487,-0.432287,-0.395461,-0.65128,0.630239,0.33699,-0.891691,-0.309589,-0.555773,0.0742479,-0.128007,0.356294,0.325955,-0.123526,0.083608,-0.14218,-0.729649,0.186321,0.309919,0.202991,-0.174977,-0.808434,-0.362577,0.311002,-0.260049,-0.447948,-0.117528,-0.305501,-0.154251,-0.478692,0.00230086,-0.61687,-0.232833,0.468119,-0.255311,-0.329317,-0.447743,0.279925,0.198226,-0.0576507,-0.209962,0.167686,-0.257974,-0.585594,-0.115795,0.223323,-0.260079,0.543721,-0.413728,0.0905463,-0.376838,-0.359237,-0.408632,-0.280802,-0.260131,-0.102519,-0.535116,-0.553116,-0.0535276,-0.56663,-0.203802,0.0319351,-0.527656,0.405548,0.168014,0.425597,-1.13622,-0.52517,0.202054,0.351
-34.9995,0.976431,0.68977,3,7,0,36.7494,0.29786,0.174247,-0.383361,0.100723,-0.138238,0.25434,0.870472,-0.320061,0.142324,-0.0639742,1.01411,0.597294,0.675214,0.222077,-0.42792,-0.018709,-0.151764,0.689133,1.03712,0.496629,0.0487284,0.581313,0.0773742,-0.168518,0.183181,0.170393,0.221802,0.339768,0.277659,-0.0830618,-0.913614,0.534393,-0.852327,0.101166,-0.980543,0.829452,0.472878,0.585053,0.413288,-0.26549,-1.02861,0.836944,1.0657,0.0606379,0.0574757,-0.385593,-0.0218042,0.172358,1.25289,0.169694,-0.349924,-0.211292,0.0451641,-0.392611,0.012681,0.748714,0.680654,0.0250059,-0.737509,-0.0696332,0.643175,0.548173,-0.349471,0.366265,-0.214694,0.341897,-0.109802,0.0254202,-0.550103,0.375577,0.711244,0.356262,0.482187,-0.081964,0.819708,1.08843,0.375109,-0.0905855,0.183002,-0.112035,-0.384168,0.0791975,0.804636,0.568372,1.00266,0.276348,0.25495,-0.292364,0.2761,-0.365934,0.530676,0.286146,0.415436,0.204611,0.364977,-0.00677238,0.633486,0.176621,0.242912,-0.117517,0.216955,0.631101,1.31888,-0.411792,0.10032,0.262288,1.14217
-36.1661,0.96129,0.68977,3,7,0,39.7274,0.163255,0.161111,-0.262352,0.191287,-0.0650528,0.102023,0.996492,-0.147446,-0.233164,0.0492344,0.839151,0.209291,0.499636,0.238708,-0.500909,0.0853675,-0.135414,0.343906,0.552095,0.497973,-0.0259527,0.444962,-0.0211342,0.140475,-0.26475,-0.177753,0.0378711,0.198185,-0.0810053,-0.0691793,-0.643578,0.525287,-0.835068,-0.0905479,-0.64484,0.715845,0.306849,0.447281,0.154865,-0.0656937,-0.730184,0.536485,0.775116,-0.383367,-0.124766,-0.371144,0.111241,0.19026,0.997585,0.110373,-0.21434,-0.173365,0.0261018,-0.321409,-0.138414,0.642494,0.440986,-0.142152,-0.376942,0.0209432,-0.00683966,0.379953,-0.0103331,-0.0165695,-0.0591418,0.162775,-0.388288,-0.00560292,-0.400514,0.0910903,0.586519,0.239719,0.287934,-0.312513,0.552549,0.635141,0.0776241,0.0396299,-0.156663,-0.120146,-0.370609,0.1949,0.586411,0.298279,0.63697,0.0749175,0.29604,-0.081585,-0.148997,-0.0465716,0.268875,0.281112,0.284458,0.103608,0.127176,-0.197281,0.250775,0.0325905,0.229739,0.127032,0.281027,0.490582,0.648353,-0.323479,0.0733262,0.0588847,0.618209
-34.1025,0.849361,0.68977,3,7,0,42.4654,-0.00820267,0.347934,-0.463624,-0.0617638,0.1208,0.126623,0.779188,-0.698137,-0.111941,-0.877533,0.720984,0.200919,0.578329,-0.6437,-0.893502,-0.265166,-0.994854,0.295686,0.599378,-0.249101,-0.364177,0.565351,0.00580313,-0.373512,0.174703,-0.417727,-0.0137604,-0.0955922,0.236903,-1.0082,-1.47595,0.42234,-1.09285,-0.103306,-1.22189,0.520321,0.442647,0.183768,-0.531661,-0.604114,-0.774981,0.984061,0.462241,-0.716351,-0.263019,-0.75153,0.0797725,-0.34438,0.755774,0.564968,-0.429579,0.0362151,-0.0245651,-0.866298,0.396529,0.491351,0.497395,-0.0207309,-1.01505,-0.44582,0.822256,-0.140616,-0.517703,0.174353,-0.420569,-0.125879,-0.404885,0.197013,-0.842624,-0.145602,0.59639,-0.181546,-0.270978,-0.394601,0.475629,0.466008,0.188361,-0.309564,0.326624,-0.474458,-0.734244,-0.0144967,0.363432,-0.0951766,0.942483,-0.360644,0.222342,-0.524538,-0.130456,-0.778943,-0.345449,-0.21123,-0.0209914,-0.66285,-0.5684,0.082821,-0.528138,-0.169497,0.0351455,-0.787988,0.697939,0.14563,0.837316,-1.57296,-0.462468,0.340276,0.531353
-33.5241,1,0.68977,3,7,0,35.0521,0.249098,0.205141,-0.338132,0.124993,-0.181245,0.0779938,0.858672,-0.110862,-0.20722,-0.0822965,1.0253,0.573115,0.416062,-0.00952579,-0.473156,0.202678,-0.232881,0.673518,0.804299,0.345863,0.098342,0.558078,-0.124632,0.0975493,-0.121613,0.0686805,0.0594083,0.3637,-0.194166,-0.109097,-0.831722,0.726081,-0.870065,-0.128048,-0.672407,0.834178,0.280285,0.376134,0.380901,-0.0750416,-0.966718,0.70851,1.03802,-0.346047,-0.0438256,-0.249259,0.0784985,0.431177,0.837842,0.0942078,0.0815457,-0.0181725,-0.0920348,-0.401381,-0.0628822,0.618631,0.416761,-0.134205,-0.712123,-0.0445696,0.225632,0.331027,-0.365597,0.0408779,-0.110504,0.288481,-0.27248,-0.0852928,-0.428791,0.241528,0.777472,0.206771,0.340138,-0.181403,0.730256,0.822784,0.152391,0.0598251,0.164245,0.104533,-0.314155,-0.0472134,0.698504,0.290241,0.768833,0.0812589,0.200598,-0.171591,-0.0451551,-0.0148425,0.540182,0.157151,0.329364,0.189275,0.190971,-0.0709649,0.392584,0.120097,0.327113,0.0103713,0.119612,0.718502,0.94781,-0.285755,-0.160188,0.26029,1.10406
-32.733,0.915848,0.68977,3,7,0,37.3758,0.041762,0.175161,-0.454484,0.110246,0.0381254,0.0243338,0.857382,-0.383956,-0.389041,-0.369391,0.851391,0.435096,0.558655,-0.439998,-0.91272,-0.233069,-0.508173,0.577863,0.528886,0.14413,-0.346662,0.298606,0.133823,-0.0469707,-0.129014,-0.967574,-0.167569,0.111236,-0.0759948,-0.655728,-1.21879,0.497852,-1.21214,-0.38774,-0.813911,0.347951,0.0496745,0.152038,-0.340961,-0.163015,-0.872517,0.849644,0.767604,-0.347103,-0.377766,-0.574524,0.139694,0.00702539,0.711245,0.252225,-0.272266,-0.200783,-0.183785,-0.549794,-0.0861505,0.332373,0.287634,-0.23147,-0.821645,-0.195176,-0.0121884,0.216279,-0.200775,-0.152204,-0.19592,-0.0839458,-0.606527,0.27296,-0.852859,-0.0637338,0.793318,0.0336124,0.248656,-0.257829,0.698199,0.401335,0.216287,0.21889,-0.109828,-0.531133,-0.558214,-0.0124582,0.27185,0.0186403,0.893146,-0.36922,0.43052,-0.212098,-0.269536,-0.366646,0.0897999,0.0499858,0.243528,-0.276978,-0.351629,-0.115957,-0.0929842,-0.154411,0.336798,-0.392822,0.677518,0.22001,0.312196,-1.16807,-0.468447,0.131182,0.870341
-32.034,0.994893,0.68977,3,7,0,34.4733,0.126421,0.327244,-0.292403,-0.0540408,-0.000542616,0.197932,0.808948,-0.478455,0.140511,-0.566303,0.664758,0.131224,0.46463,-0.143442,-0.4241,0.0273315,-0.671463,0.181682,0.686719,-0.0506529,-0.023198,0.691251,-0.131616,-0.283459,0.217429,0.443614,0.20816,0.0226545,0.28538,-0.48875,-0.954432,0.42904,-0.631148,0.20709,-1.02829,0.796022,0.657283,0.388122,-0.0123016,-0.538136,-0.632761,0.729136,0.468225,-0.607556,0.0406798,-0.477618,0.0180179,-0.146851,0.862107,0.443354,-0.280211,0.136736,0.14119,-0.642327,0.433312,0.68854,0.608568,0.121426,-0.701229,-0.283488,1.01287,-0.0378967,-0.488669,0.385827,-0.321532,0.136637,-0.0658468,-0.0548559,-0.401818,0.0688734,0.400145,-0.0210513,-0.235781,-0.316774,0.356275,0.704179,0.129137,-0.486688,0.463745,-0.0217483,-0.491449,0.0670082,0.625007,0.152765,0.720171,0.0621504,0.0335684,-0.447657,0.103664,-0.526448,-0.114517,-0.0768598,0.0089428,-0.301492,-0.106202,0.117693,-0.165053,0.0454841,-0.0616226,-0.413698,0.263479,0.399177,1.23404,-0.778559,-0.0433238,0.36556,0.426538
-34.2623,0.922796,0.68977,2,7,0,36.4966,-0.0469447,0.203046,-0.180392,0.00360599,-0.0260215,0.155699,0.912233,-0.443455,-0.0599924,-0.419675,0.328857,-0.0808395,0.178257,-0.097574,-0.408913,-0.111564,-0.503545,-0.0371349,0.335534,-0.0628516,-0.136279,0.312362,-0.252303,-0.310479,-0.0655381,0.198194,0.00343548,-0.10979,0.0252644,-0.362193,-0.725616,0.138923,-0.583868,0.00322923,-0.846887,0.440841,0.302753,0.177265,-0.0639254,-0.486716,-0.623842,0.29042,0.220282,-0.52382,-0.110347,-0.467985,-0.159948,-0.213519,0.538662,0.0812292,-0.381505,-0.126764,-0.0443286,-0.54291,0.0581652,0.369446,0.286498,-0.0896273,-0.566189,-0.297758,0.45561,-0.0896226,-0.430115,0.104185,-0.350677,-0.0197347,-0.204621,-0.234871,-0.396727,-0.0720816,0.10879,-0.100288,-0.236396,-0.382713,0.105152,0.390058,-0.0789555,-0.479524,0.0785585,-0.148683,-0.47384,-0.0692176,0.330134,0.0320872,0.318113,-0.0337489,-0.12714,-0.429201,-0.0736225,-0.458981,-0.15613,-0.128315,-0.105776,-0.259497,-0.115132,-0.130682,-0.140359,-0.0999826,-0.192076,-0.322775,-0.0387651,0.167174,0.721653,-0.534512,-0.0820748,0.0428873,0.146164
-32.2398,0.944863,0.68977,3,7,0,36.3609,0.136034,0.240964,-0.49559,0.0682706,-0.0571009,-0.00598749,0.793329,-0.30518,-0.385151,-0.451894,1.04674,0.677579,0.498138,-0.579779,-0.861399,-0.0407069,-0.59342,0.799806,0.726654,0.0514633,-0.191856,0.473261,0.0148947,-0.000694483,-0.0600531,-0.658273,-0.119098,0.257964,-0.199088,-0.64836,-1.31551,0.73494,-1.21022,-0.378955,-0.805003,0.558875,0.106261,0.143894,-0.125288,-0.143937,-1.01352,0.988072,0.986145,-0.45004,-0.283657,-0.452438,0.164865,0.250479,0.628565,0.282429,0.0342906,-0.000310316,-0.227391,-0.612061,0.0220653,0.402406,0.306808,-0.207072,-1.02352,-0.213275,0.184868,0.160246,-0.443211,-0.104388,-0.196054,0.0502868,-0.51028,0.18581,-0.795393,0.052367,0.962769,0.0159415,0.243819,-0.198041,0.825036,0.571175,0.236831,0.219202,0.177139,-0.257369,-0.498012,-0.14964,0.431867,0.0124145,0.981777,-0.330135,0.361113,-0.247778,-0.21921,-0.257372,0.29421,-0.027497,0.275373,-0.19278,-0.287245,-0.00873989,-0.0196659,-0.0579924,0.421098,-0.405259,0.55258,0.474789,0.601239,-1.06881,-0.60298,0.321907,1.20474
-34.4345,0.883993,0.68977,3,7,0,36.8919,0.169552,0.322917,-0.392999,0.0763489,-0.0725461,0.352786,0.818714,-0.644834,0.124772,-0.402222,0.959144,0.184722,0.700318,0.210629,-0.617865,-0.100809,-0.555367,0.293722,0.990151,0.341828,-0.0790786,0.747936,-0.142952,-0.390702,0.0859534,0.403561,0.226883,0.0823611,0.341887,-0.356407,-1.20337,0.456562,-1.03956,0.19293,-1.47813,1.04149,0.743175,0.663213,0.188967,-0.662829,-1.14643,0.823124,0.836992,-0.493991,-0.0179488,-0.725842,-0.126618,-0.172631,1.49808,0.276867,-0.689546,-0.242255,0.112652,-0.748835,0.147411,0.962738,0.83203,0.00798193,-0.877618,-0.289593,0.958893,0.304229,-0.514258,0.429481,-0.44646,0.222249,-0.224672,-0.171846,-0.666897,0.172489,0.514514,0.182533,0.0472295,-0.455126,0.590299,1.11649,0.178031,-0.582638,0.187398,-0.218212,-0.707957,0.13221,0.903846,0.466016,0.968474,0.230417,0.0849302,-0.574556,0.15077,-0.697325,0.101899,0.135905,0.168927,-0.12872,0.160221,-0.111102,0.246549,0.0458934,-0.0674391,-0.325605,0.18201,0.558776,1.62919,-0.761358,0.158363,0.213941,0.711424
-35.1879,0.974739,0.68977,3,7,0,37.5914,0.0331443,0.189767,-0.428303,0.0869047,0.112755,-0.0796584,0.808482,-0.271464,-0.465389,-0.409868,0.798547,0.383426,0.538378,-0.592396,-0.906949,-0.149215,-0.56665,0.529204,0.355409,0.0347842,-0.351459,0.309658,0.204462,0.119422,-0.142459,-1.1432,-0.193184,0.0909472,-0.1223,-0.753987,-1.12253,0.565164,-1.10861,-0.419515,-0.569183,0.271525,0.0270451,0.0609154,-0.529034,-0.0282872,-0.581358,0.876788,0.631935,-0.493216,-0.400349,-0.490592,0.3129,0.0371381,0.499182,0.408706,-0.0680823,-0.00302299,-0.132975,-0.491729,0.0525936,0.263268,0.213005,-0.191893,-0.669012,-0.14072,-0.109032,0.0936936,-0.0420367,-0.234406,-0.0695864,-0.146891,-0.632774,0.42626,-0.750037,-0.157005,0.836255,-0.0356327,0.141905,-0.23696,0.640846,0.170088,0.198853,0.373458,-0.0543257,-0.491786,-0.478288,0.0601011,0.149535,-0.144424,0.840457,-0.49978,0.534964,-0.0692083,-0.383002,-0.21958,-0.0528553,0.0146198,0.210884,-0.386647,-0.544866,-0.023737,-0.364799,-0.169825,0.41799,-0.375308,0.897551,0.150983,0.0132828,-1.27355,-0.558015,0.201995,0.712414
