# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x469s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_2.R
# init = 2 (Default)
# random
#   seed = 2924501525 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 c83c399
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20
# Adaptation terminated
# Step size = 0.600789
# Diagonal elements of inverse mass matrix:
# 0.0641349, 0.0737274, 0.0704722, 0.0298993
-15.5058,0.936856,0.600789,2,3,0,15.8722,0.0615892,0.611947,0.336999,1.23032,-0.481751,0.0634536,-0.763951,-0.17016,0.401272,0.823645,0.417995,0.283216,0.0495553,-0.842695,-0.40734,0.621333,0.320506,-0.257834,0.192773,1.08213,-1.68824,0.06121,0.0953171,-0.119367,-1.12876,-2.47775,-1.2849,-1.32134,-1.75851,-1.16867,-1.14426,-1.76733,-1.93489,-1.57222,-2.21492,-1.13085,-2.75516,-1.17744,-1.26625,-1.16582,-3.76683,-1.24733,-1.37271,-1.20317
-14.2803,0.979429,0.600789,3,7,0,18.2527,-0.244292,-0.261617,-0.871951,1.1492,0.539879,0.0777089,-0.756222,0.354869,-0.399837,-0.215729,-0.455084,-1.62243,0.37246,1.5343,0.357895,-0.354674,-1.82427,0.17842,-0.0250968,-1.11903,0.855463,-1.03171,-1.45735,0.343592,-1.38814,-2.58531,-1.23585,-1.69157,-1.18644,-1.79783,-1.52182,-1.15744,-2.40692,-1.6169,-3.57946,-1.33638,-1.06019,-1.05869,-1.12907,-2.36058,-1.08847,-1.14794,-1.23763,-1.05815
-13.6393,0.977504,0.600789,3,7,0,15.5634,-0.151824,0.467772,0.13616,1.02609,-0.475074,-0.0965417,-0.927163,-0.245537,0.106107,0.489813,0.110865,-0.196539,-0.0589795,-0.610812,-0.443249,0.297553,-0.199049,-0.348248,-0.00561815,0.555122,-1.43072,-0.283516,-0.326027,-0.204969,-0.947825,-3.2073,-1.29293,-1.17291,-1.50725,-1.17234,-1.08363,-1.34091,-1.95162,-1.35553,-2.4486,-0.964705,-2.31895,-1.05605,-1.04203,-0.960208,-4.08098,-0.977001,-1.03769,-1.09807
-16.3832,0.946543,0.600789,3,7,0,17.5522,-0.16239,0.517579,0.45467,1.49114,-0.750564,-0.236045,-0.65906,-0.474951,0.127317,0.399563,0.15267,0.324167,-0.31511,-1.25164,-0.652629,0.28099,0.399031,-0.499246,-0.115592,0.802952,-1.72434,0.0208421,0.145491,-0.434423,-1.34708,-2.53119,-1.39629,-1.36685,-1.59534,-1.45621,-1.37449,-1.78097,-1.64229,-1.87343,-1.87289,-1.32954,-2.50722,-1.40922,-1.3449,-1.31949,-3.16232,-1.39031,-1.50635,-1.46159
-12.9815,0.965289,0.600789,2,7,0,17.6758,-0.434398,0.114807,-0.582464,1.21931,-0.0467669,-0.1477,-1.35648,-0.0342599,-0.37983,0.0229124,-0.419359,-1.5313,0.105891,0.630765,-0.166021,-0.215024,-1.6892,-0.240483,-0.165592,-0.631869,-0.450718,-1.13312,-1.49136,-0.0154716,-1.15776,-2.79555,-1.67311,-1.39236,-1.23929,-1.56919,-1.50307,-1.17693,-2.00093,-1.14985,-2.53993,-1.29052,-1.1322,-1.16489,-1.14605,-1.74634,-1.9673,-1.23382,-1.29294,-1.16548
-15.8846,0.88176,0.600789,2,3,0,16.4237,0.0579641,-0.584862,-0.576399,1.09653,0.77008,0.168966,0.544788,0.454182,-0.270292,-0.546553,-0.303079,-0.602262,0.283157,1.40858,0.646494,-0.431962,-0.702852,0.463229,0.0287668,-1.07059,1.85322,-0.216848,-0.393067,0.409284,-1.57452,-2.53968,-1.16869,-1.81793,-1.22189,-2.25383,-1.39022,-1.11827,-2.35583,-1.5045,-4.43468,-1.37445,-1.60723,-1.05562,-1.10976,-2.36807,-1.22313,-1.05568,-1.06971,-1.01197
-13.01,1,0.600789,2,3,0,16.4397,-0.178895,-0.338678,-0.520866,1.11786,0.375325,-0.031647,-0.119287,0.179083,-0.371633,-0.437874,-0.402982,-0.89109,0.108712,0.960999,0.26516,-0.429462,-0.997119,0.129334,-0.125046,-0.945104,0.95108,-0.540466,-0.748165,0.155766,-1.26713,-2.82507,-1.03129,-1.53033,-1.17955,-2.0805,-1.47548,-1.04952,-2.0854,-1.19512,-3.50712,-1.37811,-1.35666,-1.03037,-1.0748,-2.16094,-1.0445,-1.03036,-1.03052,-1.04759
-13.2373,0.996433,0.600789,3,7,0,13.4833,-0.0781905,-0.354785,-0.497159,1.13658,0.46563,0.0545612,0.0418542,0.263505,-0.279407,-0.373087,-0.309044,-0.738779,0.18236,1.0232,0.360228,-0.34926,-0.83747,0.225639,-0.0401153,-0.851639,1.0821,-0.404502,-0.594702,0.238385,-1.33293,-2.64458,-1.05188,-1.60642,-1.23818,-1.98318,-1.40426,-1.10028,-2.16222,-1.23874,-3.62941,-1.32797,-1.48407,-1.05007,-1.11466,-2.02237,-1.04822,-1.05453,-1.05866,-1.053
-16.3677,0.831758,0.600789,2,3,0,17.3986,0.147136,0.0115981,-1.00487,1.0593,0.903583,0.595642,-1.07008,0.837523,0.139229,0.653892,0.0727231,-1.63171,0.996628,2.06393,0.696357,0.336853,-1.88927,0.538641,0.532073,-0.442656,0.602561,-0.947072,-1.51752,0.852986,-1.72671,-1.96657,-1.42146,-2.38244,-1.537,-1.1009,-1.12594,-1.09785,-3.78768,-2.3328,-4.77362,-0.988818,-0.976599,-1.04879,-1.41364,-1.5954,-1.10484,-1.04882,-1.2265,-1.08338
-16.773,0.992761,0.600789,3,7,0,18.4473,-0.685751,0.328002,0.346743,1.47983,-1.10293,-0.758419,-0.930864,-0.924095,-0.501326,-0.358161,-0.481386,-0.27407,-0.83178,-1.48812,-1.02877,-0.415151,-0.21166,-0.922266,-0.67826,-0.0386886,-1.70391,-0.506217,-0.394126,-0.899252,-1.42564,-3.15844,-1.47974,-1.31092,-1.36368,-1.85259,-1.60403,-1.47039,-1.41748,-2.05673,-1.63639,-1.50326,-1.96182,-1.56656,-1.32191,-1.44784,-3.15638,-1.3112,-1.34287,-1.67483
-14.5271,0.964396,0.600789,2,7,0,17.8881,-0.191006,0.48845,0.00309964,1.48706,-0.423095,-0.0716021,-1.16587,-0.193308,0.0763533,0.546702,0.0721313,-0.482921,0.0228047,-0.40431,-0.418557,0.302868,-0.521062,-0.341437,0.014261,0.463416,-1.45924,-0.479006,-0.601939,-0.148953,-1.31593,-2.36854,-1.58686,-1.44138,-1.56914,-1.40704,-1.3917,-1.40464,-1.85052,-1.43413,-2.05179,-1.32478,-1.74578,-1.36727,-1.36624,-1.33252,-2.84232,-1.3167,-1.32201,-1.37508
-16.1544,0.990001,0.600789,3,7,0,16.4915,-0.395743,0.589313,0.182026,1.58438,-0.810936,-0.330748,-1.36008,-0.521011,-0.0706451,0.407505,-0.063958,-0.433584,-0.287587,-0.994048,-0.768678,0.168539,-0.434068,-0.647327,-0.215515,0.501207,-2.012,-0.550305,-0.597939,-0.470053,-1.41377,-2.5427,-1.7102,-1.41389,-1.54467,-1.49866,-1.48116,-1.47025,-1.67926,-1.7227,-1.8003,-1.40139,-1.80727,-1.50134,-1.39088,-1.3901,-3.35695,-1.37914,-1.38493,-1.51747
-15.0721,0.994841,0.600789,3,7,0,17.3201,-0.321977,0.407995,0.304296,1.3889,-0.744594,-0.356041,-0.777782,-0.531186,-0.0943758,0.147339,-0.0779659,-0.0338411,-0.396896,-1.07713,-0.678558,0.0371125,0.0113532,-0.56624,-0.264624,0.406386,-1.52708,-0.236087,-0.168387,-0.498463,-1.27932,-2.79346,-1.37699,-1.2905,-1.45179,-1.52502,-1.38547,-1.5476,-1.57155,-1.75289,-1.86555,-1.30366,-2.19453,-1.37526,-1.25718,-1.27558,-3.09002,-1.27208,-1.34081,-1.43995
-15.8525,0.951887,0.600789,3,7,0,17.5438,0.419855,0.00285146,-0.692528,1.03889,0.943594,0.72768,-0.408717,0.895651,0.411591,0.761314,0.365804,-0.802945,1.00302,1.74303,0.800739,0.545397,-0.980036,0.691239,0.682969,0.00651742,0.747054,-0.331175,-0.722997,0.905841,-1.78586,-1.81211,-1.00998,-2.516,-1.85716,-1.03914,-0.99497,-1.00075,-3.89467,-1.89615,-5.1922,-0.957929,-1.34931,-1.09992,-1.56054,-1.20351,-1.02831,-0.978136,-0.95805,-1.09344
-12.6396,0.851936,0.600789,3,7,0,18.8167,-0.287839,-0.0401985,-0.0210754,1.17606,-0.252952,-0.288432,-0.232348,-0.273345,-0.310137,-0.338415,-0.311166,-0.300525,-0.28794,-0.230467,-0.257621,-0.324796,-0.302703,-0.267273,-0.296858,-0.354238,-0.173406,-0.286665,-0.288306,-0.276697,-1.08829,-3.11962,-1.09054,-1.24117,-1.24442,-1.91697,-1.4163,-1.31795,-1.62551,-1.19037,-2.47721,-1.32871,-2.00363,-1.13989,-1.09053,-1.51067,-1.7039,-1.10511,-1.16448,-1.22919
-13.2593,0.984856,0.600789,2,3,0,13.5852,-0.309581,-0.0722345,-0.0365452,1.31333,-0.247897,-0.311236,-0.208291,-0.284447,-0.349632,-0.401109,-0.351392,-0.330039,-0.310878,-0.209024,-0.256014,-0.376226,-0.333615,-0.273148,-0.326289,-0.428098,-0.104593,-0.306037,-0.308236,-0.29049,-1.19769,-2.85769,-1.19698,-1.31561,-1.30753,-1.91817,-1.48321,-1.36783,-1.61188,-1.27242,-2.31285,-1.41549,-1.9029,-1.24002,-1.19656,-1.58422,-1.63992,-1.20796,-1.25292,-1.31542
-15.3936,0.905587,0.600789,2,3,0,16.3118,-0.453649,0.192447,0.125642,1.57391,-0.639428,-0.461782,-0.689906,-0.540039,-0.346546,-0.223567,-0.339988,-0.349285,-0.473954,-0.775632,-0.61197,-0.281101,-0.332536,-0.561832,-0.41983,-0.120865,-1.01344,-0.432495,-0.410665,-0.524347,-1.38466,-2.68292,-1.44985,-1.40459,-1.45408,-1.77136,-1.57102,-1.48929,-1.5913,-1.61448,-1.89624,-1.49653,-1.86852,-1.47078,-1.3728,-1.52064,-2.30776,-1.37502,-1.39835,-1.53154
-14.3444,1,0.600789,2,3,0,15.481,-0.38098,0.230679,0.041113,1.47368,-0.520651,-0.342173,-0.794268,-0.409308,-0.254152,-0.0518865,-0.253526,-0.448933,-0.31332,-0.557542,-0.510328,-0.154761,-0.45682,-0.467611,-0.299034,-0.0480346,-0.999082,-0.474092,-0.509758,-0.388929,-1.3104,-2.6644,-1.42719,-1.37124,-1.42876,-1.65732,-1.49538,-1.4073,-1.63922,-1.48371,-1.98187,-1.40625,-1.78633,-1.39058,-1.31254,-1.44817,-2.35932,-1.30784,-1.32212,-1.43699
-12.6489,0.987636,0.600789,3,7,0,16.1242,-0.33047,0.296741,-0.476763,0.967485,-0.108554,-0.0456615,-1.49144,-0.00301812,-0.174835,0.350719,-0.209028,-1.35176,0.201611,0.455307,-0.204549,0.0543414,-1.49717,-0.233688,-0.0247465,-0.221212,-0.869684,-1.02334,-1.36833,0.0307922,-0.929386,-3.31366,-1.9639,-1.3536,-1.23414,-1.25516,-1.28168,-0.917117,-2.46016,-0.895765,-3.06176,-0.993315,-0.972637,-0.958877,-0.986312,-1.37516,-3.04148,-1.00845,-1.07805,-0.944951
-14.4285,0.760615,0.600789,2,7,0,16.7765,0.38443,0.339038,-0.0255154,1.19761,0.244312,0.479579,-0.325109,0.40184,0.569615,0.90995,0.564856,0.133026,0.556086,0.289284,0.241753,0.732134,0.0994869,0.290891,0.537372,0.822006,-0.482496,0.15459,0.0536366,0.433025,-1.24127,-1.99913,-1.12181,-1.72578,-1.93885,-1.1251,-1.1019,-1.63786,-2.59475,-1.09958,-3.21674,-1.1176,-2.49323,-1.10763,-1.4449,-1.10185,-2.01601,-1.26955,-1.33492,-1.10096
-17.5206,0.947707,0.600789,2,7,0,21.3181,0.536888,0.455521,0.301907,1.51038,0.0937287,0.515636,-0.0169681,0.329304,0.790465,1.07929,0.806287,0.791877,0.485033,-0.233875,0.159652,0.944508,0.832673,0.279046,0.615231,1.32731,-0.790316,0.591845,0.646064,0.366381,-1.38342,-1.87196,-1.33194,-1.68373,-2.02009,-1.33362,-1.33653,-2.12406,-2.20814,-1.39837,-2.57538,-1.37406,-2.96822,-1.33579,-1.58392,-1.40798,-2.14726,-1.61423,-1.7699,-1.3313
-15.8227,1,0.600789,3,7,0,19.4666,-0.0840498,-0.487862,-0.130568,1.51369,0.24441,-0.146779,0.738181,0.00582894,-0.352896,-0.758813,-0.357102,-0.0172449,-0.190493,0.372776,0.213579,-0.554753,-0.0117055,0.116313,-0.240861,-0.814468,1.24424,0.0656762,0.116473,-0.0366453,-1.42241,-2.42161,-1.47632,-1.52819,-1.41993,-2.15562,-1.55559,-1.59404,-1.71638,-1.33411,-2.62884,-1.57755,-2.11173,-1.33357,-1.34381,-1.85797,-1.3359,-1.41469,-1.50441,-1.3684
-13.4095,1,0.600789,2,3,0,15.9193,-0.0123273,-0.247118,-0.362941,1.3246,0.379088,0.0875245,0.0514972,0.237117,-0.152717,-0.209622,-0.17446,-0.501813,0.183149,0.786678,0.302236,-0.198185,-0.574808,0.205847,0.0204922,-0.561088,0.803897,-0.257635,-0.39952,0.219858,-1.37033,-2.33845,-1.20431,-1.59407,-1.39616,-1.75206,-1.39458,-1.30544,-2.02193,-1.2623,-3.01698,-1.34008,-1.70062,-1.20144,-1.26539,-1.67938,-1.23208,-1.22347,-1.23885,-1.20591
-12.3168,0.972047,0.600789,3,7,0,14.6836,-0.223594,0.18467,-0.00545905,0.962474,-0.306313,-0.17551,-0.600044,-0.219909,-0.122606,0.058542,-0.124641,-0.345651,-0.137186,-0.291557,-0.305965,-0.0356987,-0.361764,-0.277861,-0.14348,0.0198315,-0.699875,-0.339654,-0.389876,-0.203044,-0.884834,-3.64174,-1.03185,-1.1596,-1.27958,-1.56215,-1.20605,-1.19599,-1.9055,-1.08209,-2.86387,-1.03721,-2.15811,-0.973127,-0.934201,-1.1574,-2.70612,-0.9033,-0.958084,-1.05383
-13.065,0.881582,0.600789,3,7,0,14.6513,-0.107151,-0.213201,-0.378882,0.880188,0.280398,0.00815685,-0.130215,0.153233,-0.229205,-0.245356,-0.252309,-0.645393,0.116747,0.70794,0.200528,-0.255854,-0.725161,0.106929,-0.053968,-0.620202,0.628816,-0.389937,-0.549482,0.139286,-1.08479,-3.57833,-0.793594,-1.5609,-1.15733,-2.10651,-1.31881,-0.930601,-2.50995,-0.888799,-4.58137,-1.16278,-1.68237,-0.791863,-0.896852,-1.97809,-0.9594,-0.806701,-0.822288,-0.823713
-13.2438,1,0.600789,3,7,0,14.1398,-0.286119,0.23757,0.0506837,1.30872,-0.436288,-0.249852,-0.70184,-0.321025,-0.155384,0.048744,-0.154188,-0.341393,-0.223447,-0.48391,-0.423935,-0.0546202,-0.347384,-0.378618,-0.20488,0.0617975,-0.926716,-0.372986,-0.405006,-0.300157,-1.18851,-2.78111,-1.30422,-1.29939,-1.3876,-1.56302,-1.37761,-1.36043,-1.67504,-1.37632,-2.13265,-1.2787,-1.89187,-1.26529,-1.20674,-1.32062,-2.43387,-1.19656,-1.22657,-1.3165
-13.1253,1,0.600789,2,3,0,13.3521,-0.260104,0.246566,0.00116251,1.32326,-0.376956,-0.199651,-0.752687,-0.26099,-0.125148,0.112482,-0.127306,-0.408169,-0.151836,-0.367009,-0.374748,-0.0107283,-0.427525,-0.335882,-0.156334,0.0700015,-0.900103,-0.405919,-0.468202,-0.238593,-1.19912,-2.69108,-1.3318,-1.33021,-1.40882,-1.52577,-1.37235,-1.33967,-1.72973,-1.33354,-2.17427,-1.27434,-1.8183,-1.26262,-1.22508,-1.32563,-2.3865,-1.20451,-1.2248,-1.30249
-13.1404,0.988719,0.600789,3,7,0,13.6593,-0.124062,0.0903481,-0.613134,0.867521,0.298327,0.170189,-1.03359,0.297156,-0.0833145,0.311163,-0.124649,-1.26014,0.43116,1.01014,0.17255,0.0759855,-1.42393,0.0893813,0.146006,-0.372683,-0.0621333,-0.841376,-1.2107,0.314161,-1.0952,-3.21585,-1.39262,-1.79163,-1.31372,-1.28085,-1.17731,-0.79181,-3.29343,-1.0939,-4.58879,-0.897854,-0.927503,-0.778265,-1.01948,-1.59322,-1.73556,-0.835448,-0.906708,-0.778429
-11.9837,0.83779,0.600789,2,7,0,15.9082,-0.133425,0.364783,-0.333519,1.0201,-0.0521207,0.104683,-1.26051,0.0955883,0.06148,0.581003,0.0361354,-0.943574,0.308441,0.349525,-0.118019,0.29489,-1.05783,-0.113742,0.146882,0.153018,-0.918304,-0.711887,-0.993352,0.13353,-0.994978,-2.82548,-1.61888,-1.4529,-1.4623,-1.11249,-1.12094,-0.952141,-2.53663,-0.939279,-3.06746,-0.959611,-1.27977,-0.968802,-1.11484,-1.10205,-2.9728,-0.952331,-0.963124,-0.964213
-12.5666,0.969875,0.600789,2,3,0,12.9612,-0.0437944,0.258313,0.0366069,1.00262,-0.193046,0.00384409,-0.517796,-0.0690363,0.0980926,0.329313,0.0981704,-0.136517,0.0398958,-0.223471,-0.183432,0.211194,-0.147756,-0.137095,0.051535,0.323354,-0.731383,-0.158265,-0.20353,-0.0460806,-0.941623,-3.0784,-1.02092,-1.29778,-1.50211,-1.28334,-1.07398,-1.39287,-2.12427,-1.06808,-2.99023,-0.963847,-2.44903,-0.958639,-1.05086,-1.00618,-2.66187,-0.995683,-1.08034,-1.00492
-11.9802,0.993249,0.600789,3,7,0,13.3906,-0.122806,0.0541727,-0.0818911,0.973865,-0.0861953,-0.073094,-0.328637,-0.0665625,-0.0943205,-0.000954244,-0.100223,-0.300178,-0.0299942,0.0108029,-0.102658,-0.0534668,-0.32541,-0.107161,-0.0689398,-0.0997603,-0.223731,-0.243727,-0.303802,-0.0604639,-0.942382,-3.35059,-0.927493,-1.2935,-1.30813,-1.63042,-1.19057,-1.23815,-2.05522,-0.942628,-3.26222,-1.05559,-2.19983,-0.92362,-0.972398,-1.26056,-1.87169,-0.940092,-1.00632,-0.987139
-11.6198,0.889193,0.600789,2,7,0,13.4725,-0.291335,0.0593598,-0.269013,1.11373,-0.115286,-0.157356,-0.729895,-0.106532,-0.262665,-0.0705361,-0.280979,-0.801798,-0.0389936,0.197924,-0.170314,-0.183603,-0.875232,-0.20371,-0.164508,-0.374073,-0.315304,-0.61782,-0.784893,-0.0972788,-1.05795,-3.05571,-1.20174,-1.30583,-1.23539,-1.65922,-1.37734,-1.06493,-1.90497,-1.03259,-2.7248,-1.21657,-1.45011,-1.07316,-1.06145,-1.52323,-1.87938,-1.02883,-1.02676,-1.11217
-11.9162,0.977022,0.600789,3,7,0,12.2742,-0.264696,-0.0860565,-0.327353,1.15673,0.0239821,-0.140801,-0.481251,-0.0397595,-0.316436,-0.235567,-0.337287,-0.78949,-0.0277628,0.39787,-0.0442421,-0.293826,-0.866233,-0.109714,-0.177264,-0.576847,0.116642,-0.567566,-0.730466,-0.0428879,-1.1298,-2.91787,-1.12748,-1.36654,-1.23021,-1.81563,-1.43008,-1.10291,-1.8912,-1.06685,-2.83809,-1.30168,-1.46402,-1.08709,-1.09406,-1.70845,-1.45523,-1.06474,-1.06508,-1.1262
-11.6002,0.948869,0.600789,2,3,0,12.7701,-0.248283,0.130091,-0.425052,1.07956,0.0128074,-0.027615,-1.01395,0.0436998,-0.183118,0.155524,-0.212384,-1.07694,0.166509,0.509355,-0.0738485,-0.0413193,-1.19586,-0.120922,-0.0325501,-0.330518,-0.380294,-0.785796,-1.05904,0.0616201,-1.06647,-2.91249,-1.37709,-1.40958,-1.26949,-1.44768,-1.31586,-0.995957,-2.20869,-1.01099,-2.97671,-1.12251,-1.20831,-1.0238,-1.07327,-1.48334,-1.98597,-1.02051,-1.0317,-1.03454
-13.2795,0.852467,0.600789,2,3,0,13.498,-0.284315,-0.29071,-0.113444,1.11849,-0.061567,-0.305889,0.163295,-0.206271,-0.445022,-0.669046,-0.449883,-0.307346,-0.317796,0.0560593,-0.087292,-0.558488,-0.313147,-0.15091,-0.364277,-0.741029,0.524417,-0.233658,-0.223516,-0.23107,-1.07507,-3.31792,-1.05283,-1.24536,-1.14628,-2.4006,-1.51597,-1.28838,-1.60387,-1.05862,-2.85359,-1.48109,-2.03755,-1.06381,-1.03446,-1.90266,-1.18195,-1.06949,-1.14964,-1.17213
-13.3597,0.893056,0.600789,3,7,0,15.5684,-0.177285,0.415891,-0.60497,1.113,0.0857974,0.193843,-1.7293,0.238209,0.0417394,0.746641,-0.00200557,-1.49717,0.515315,0.80309,-0.0356973,0.350841,-1.68482,-0.0664982,0.227284,0.013928,-0.963557,-1.07995,-1.52776,0.284689,-1.11889,-2.47142,-2.13617,-1.58512,-1.44925,-1.10256,-1.19851,-1.08652,-2.69,-1.12047,-2.95672,-1.03532,-1.04472,-1.04254,-1.21574,-1.23635,-2.81057,-1.1418,-1.25865,-1.02849
-12.4574,0.891168,0.600789,2,3,0,15.5964,-0.490665,0.0304264,-0.313032,1.17318,-0.267632,-0.344319,-0.923565,-0.275609,-0.478454,-0.292224,-0.499415,-1.06113,-0.214156,0.0950602,-0.331972,-0.404424,-1.1435,-0.376897,-0.359419,-0.638573,-0.418331,-0.847522,-1.03207,-0.268354,-1.08445,-3.22474,-1.34281,-1.23841,-1.17087,-1.86837,-1.56007,-1.07952,-1.6935,-1.09692,-2.37747,-1.37766,-1.28665,-1.17421,-1.08221,-1.7649,-1.95988,-1.11205,-1.10389,-1.22361
-12.7844,0.96338,0.600789,2,7,0,13.4163,-0.370525,0.312497,-0.47353,1.18325,-0.158471,-0.0832541,-1.55922,-0.0452997,-0.206221,0.332936,-0.240343,-1.39571,0.16582,0.40238,-0.253673,0.0296626,-1.54155,-0.279827,-0.0593649,-0.23827,-0.952161,-1.06929,-1.41648,-0.0101035,-1.107,-2.76805,-1.87833,-1.37228,-1.30228,-1.34476,-1.37142,-1.11636,-2.09626,-1.08967,-2.47194,-1.16715,-1.13313,-1.14894,-1.14405,-1.42607,-2.6491,-1.18562,-1.23713,-1.137
-12.6136,0.980791,0.600789,3,7,0,13.56,-0.432429,0.340705,-0.295619,1.08381,-0.368537,-0.217083,-1.46624,-0.229447,-0.250164,0.227109,-0.272786,-1.16109,-0.0330776,-0.0117379,-0.426808,-0.0351988,-1.26375,-0.420291,-0.176632,-0.155323,-1.17318,-0.955521,-1.20944,-0.194238,-0.999696,-3.25764,-1.82825,-1.21358,-1.22757,-1.38768,-1.36327,-1.00053,-1.93435,-1.04607,-2.37243,-1.12263,-1.17183,-1.13113,-1.0332,-1.33747,-3.27536,-1.07139,-1.08216,-1.13175
-11.6376,0.939076,0.600789,2,3,0,13.5471,-0.152452,-0.055425,-0.335582,0.959656,0.128058,-0.0173336,-0.440153,0.0781275,-0.187545,-0.0729598,-0.209218,-0.710406,0.104968,0.512847,0.0583807,-0.149119,-0.791693,-0.0035923,-0.0489621,-0.428638,0.153422,-0.482499,-0.657865,0.0779015,-1.02569,-3.28017,-0.951809,-1.43916,-1.22067,-1.73305,-1.28021,-0.964428,-2.30274,-0.898097,-3.70303,-1.1085,-1.54486,-0.888333,-0.968749,-1.61397,-1.40529,-0.879833,-0.884408,-0.921988
-13.1674,0.848817,0.600789,2,3,0,13.9444,-0.62673,0.063197,-0.307382,1.13269,-0.423394,-0.474786,-1.11857,-0.415567,-0.596504,-0.381444,-0.617388,-1.20718,-0.340448,-0.0657235,-0.486307,-0.508318,-1.29072,-0.525193,-0.48377,-0.727453,-0.642112,-0.997019,-1.18674,-0.405415,-1.04388,-3.59958,-1.47134,-1.15021,-1.10153,-1.99634,-1.67126,-1.04722,-1.58127,-1.10131,-2.21869,-1.44197,-1.18829,-1.2139,-1.04379,-1.878,-2.28005,-1.1234,-1.11169,-1.27384
-12.1816,0.956357,0.600789,3,7,0,14.1429,0.0994661,-0.016118,-0.354609,1.03218,0.375915,0.252742,-0.289589,0.343104,0.0856148,0.247708,0.0623287,-0.515967,0.390289,0.784464,0.302626,0.145957,-0.605246,0.243798,0.226765,-0.135667,0.312596,-0.274614,-0.470759,0.346724,-1.22875,-2.52828,-0.973064,-1.72176,-1.48581,-1.36042,-1.11366,-1.11619,-2.65447,-1.05216,-3.94379,-1.01037,-1.73757,-0.956064,-1.17089,-1.30706,-1.27124,-0.984746,-0.992223,-0.950736
-13.1588,0.968202,0.600789,3,7,0,13.6296,-0.591595,-0.0499965,-0.47209,1.14864,-0.210136,-0.394596,-1.05237,-0.267231,-0.625654,-0.437431,-0.656396,-1.39354,-0.217068,0.332457,-0.307934,-0.558589,-1.51013,-0.390728,-0.434184,-0.942754,-0.233845,-1.07258,-1.32643,-0.265006,-1.07032,-3.38986,-1.42262,-1.22841,-1.10571,-2.05159,-1.70603,-1.088,-1.69604,-1.05758,-2.44709,-1.48445,-1.11517,-1.16265,-1.05774,-2.12533,-1.77191,-1.16327,-1.17547,-1.20713
-13.9128,0.946638,0.600789,2,7,0,16.033,0.0144923,-0.0942094,-0.26264,0.806572,0.257939,0.107672,-0.108838,0.194971,-0.0407917,-0.000222427,-0.0572928,-0.391236,0.193437,0.556762,0.203001,-0.0343522,-0.450803,0.146524,0.0740039,-0.269571,0.385707,-0.213494,-0.337768,0.190173,-1.03057,-3.71267,-0.705086,-1.69184,-1.38523,-1.77848,-1.09037,-1.10098,-2.94753,-0.747316,-5.22665,-0.925737,-2.31849,-0.704062,-0.921786,-1.48089,-1.14027,-0.788094,-0.846597,-0.72702
-13.0189,0.994537,0.600789,3,7,0,15.5005,0.08776,0.355389,-0.537604,1.06235,0.328221,0.414052,-1.263,0.456992,0.274629,0.887327,0.235884,-1.07651,0.696948,0.96499,0.220142,0.542713,-1.24214,0.190545,0.441281,0.238722,-0.574155,-0.705924,-1.10024,0.497006,-1.21046,-2.21821,-1.60908,-1.84249,-1.67933,-1.01794,-1.05604,-0.979917,-3.14727,-1.16413,-3.62343,-0.980127,-1.17126,-0.980741,-1.33798,-1.08891,-2.2799,-0.990991,-1.02817,-0.987339
